Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size
2623.31543,No,Basic,Bachelor,Employed,F,80210,Rural,Divorced,65,30,28,0,1,20.543176,Medsize
17840.19555,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,62,32,59,0,2,385.115437,Small
5106.111827,No,Basic,College,Employed,F,30110,Rural,Married,64,2,4,0,5,140.165035,Medsize
17930.60451,No,Basic,College,Medical Leave,F,21708,Suburban,Divorced,68,28,77,0,2,326.4,Medsize
5457.342569,No,Basic,High School or Below,Employed,M,94731,Suburban,Married,67,23,65,0,4,321.6,Medsize
6563.644143,No,Extended,Bachelor,Employed,M,32375,Suburban,Married,83,17,83,0,6,398.4,Small
4812.525221,No,Basic,College,Medical Leave,M,16531,Rural,Married,63,0,40,0,4,102.879769,Medsize
29328.04185,No,Extended,Master,Employed,F,32006,Rural,Single,94,28,7,0,2,56.868289,Medsize
5773.520711,No,Basic,Bachelor,Employed,F,81676,Suburban,Married,72,21,86,0,8,463.158502,Small
6847.1189,No,Extended,College,Employed,M,71038,Rural,Married,86,15,56,0,3,205.444066,Medsize
3595.31286,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,103,20,43,0,1,741.6,Medsize
22855.61209,No,Basic,Master,Medical Leave,F,20832,Rural,Married,65,8,32,0,2,56.371967,Medsize
7859.414569,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,113,19,10,0,7,813.6,Medsize
4115.577437,No,Premium,High School or Below,Employed,M,52405,Suburban,Married,103,2,27,0,1,494.4,Medsize
5029.638777,No,Extended,High School or Below,Unemployed,F,0,Suburban,Married,133,3,89,0,1,795.864079,Small
4821.418454,No,Extended,Bachelor,Employed,F,26583,Suburban,Married,128,6,46,4,1,614.4,Medsize
5004.310469,No,Basic,Master,Disabled,M,25486,Rural,Married,65,15,53,0,3,72.438681,Medsize
8630.053943,No,Premium,College,Employed,M,24065,Suburban,Divorced,111,30,1,0,5,532.8,Medsize
9322.08512,No,Premium,High School or Below,Employed,F,70435,Rural,Married,116,0,50,0,4,67.881546,Medsize
16727.56063,No,Extended,College,Unemployed,M,0,Suburban,Single,76,33,36,2,2,402.636829,Medsize
3652.532435,No,Extended,High School or Below,Employed,F,39679,Suburban,Married,92,2,85,0,1,641.388616,Medsize
6158.601171,No,Extended,College,Unemployed,M,0,Urban,Single,89,13,45,0,5,342.481173,Medsize
4376.083958,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,69,21,70,4,3,331.2,Medsize
5569.456156,No,Basic,High School or Below,Employed,M,53565,Suburban,Married,71,27,34,1,6,340.8,Small
2576.513006,No,Basic,Bachelor,Employed,M,37574,Suburban,Married,66,19,14,1,1,412.101933,Medsize
8346.983233,No,Premium,Bachelor,Employed,M,48259,Rural,Single,108,14,79,0,3,73.700573,Medsize
6323.923864,No,Extended,High School or Below,Employed,F,78532,Suburban,Married,78,25,87,0,3,374.4,Medsize
5973.14343,No,Basic,Bachelor,Employed,F,96163,Suburban,Married,73,23,90,0,3,350.4,Medsize
4706.676993,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,72,0,86,0,7,345.6,Medsize
8093.410258,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,114,9,72,1,5,722.024742,Medsize
5035.744643,No,Basic,College,Employed,M,72672,Urban,Married,63,7,39,0,5,259.361117,Large
9027.867218,No,Premium,Bachelor,Employed,F,99002,Suburban,Married,112,33,75,1,8,537.6,Medsize
7288.884849,No,Extended,High School or Below,Employed,M,79494,Urban,Married,91,19,30,0,3,396.295614,Large
18042.47942,No,Extended,Master,Employed,M,35704,Rural,Married,225,21,35,0,8,358.281562,Medsize
4992.063043,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,71,6,5,0,3,653.388564,Small
9102.267849,No,Premium,High School or Below,Disabled,F,26049,Rural,Married,118,17,6,0,6,121.032372,Large
2540.407726,No,Basic,Doctor,Employed,M,70125,Rural,Single,64,21,77,0,1,92.813396,Medsize
12941.89193,No,Basic,College,Employed,M,52369,Suburban,Married,110,34,49,1,2,528,Medsize
2365.348601,No,Basic,Bachelor,Unemployed,F,0,Rural,Married,66,25,51,2,1,159.636956,Medsize
5720.765064,No,Basic,College,Employed,M,41770,Suburban,Married,72,0,60,0,9,476.156957,Small
7035.534088,No,Premium,High School or Below,Unemployed,M,0,Suburban,Divorced,101,16,88,0,8,727.2,Medsize
2636.97773,No,Basic,College,Employed,M,31911,Suburban,Married,67,33,27,0,1,321.6,Medsize
5395.831967,No,Basic,Bachelor,Employed,M,70051,Rural,Married,68,15,69,0,8,42.078345,Medsize
8382.630118,Yes,Basic,High School or Below,Retired,M,19683,Suburban,Married,117,17,41,1,9,561.6,Medsize
31161.74523,No,Basic,College,Employed,F,30916,Rural,Married,112,7,65,0,2,200.11606,Small
2887.742258,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,80,24,95,0,1,676.944023,Medsize
8714.922135,Yes,Basic,College,Unemployed,F,0,Suburban,Divorced,118,14,64,0,4,566.4,Medsize
25585.72783,No,Basic,Bachelor,Unemployed,M,0,Suburban,Married,116,0,45,0,2,830.623064,Medsize
10272.6082,No,Extended,College,Employed,M,60145,Urban,Single,132,8,28,0,3,580.473259,Medsize
4376.363592,Yes,Premium,Bachelor,Employed,F,63774,Rural,Divorced,111,18,63,0,1,60.036683,Medsize
5318.89664,Yes,Basic,Bachelor,Employed,F,25134,Suburban,Married,67,3,0,0,6,321.6,Small
4719.762191,No,Basic,Bachelor,Employed,M,37057,Rural,Married,61,5,48,1,6,47.53101,Small
4428.031583,Yes,Basic,High School or Below,Employed,F,58577,Urban,Married,110,6,62,0,1,303.872752,Medsize
5879.176092,No,Basic,High School or Below,Employed,M,85857,Rural,Married,73,3,19,0,6,100.620067,Medsize
9416.908485,No,Basic,Doctor,Employed,F,70602,Urban,Married,116,8,47,0,3,481.339891,Small
8288.155579,No,Premium,Master,Employed,F,33816,Suburban,Divorced,106,10,97,2,3,508.8,Medsize
32654.8383,No,Premium,Bachelor,Unemployed,M,0,Suburban,Single,153,7,75,0,2,1101.6,Medsize
4719.450052,No,Extended,College,Employed,F,89642,Rural,Married,121,11,20,4,1,86.320022,Medsize
3903.474784,No,Extended,Bachelor,Employed,F,60068,Suburban,Married,98,17,75,0,1,470.4,Small
5457.259678,No,Extended,Bachelor,Employed,F,50044,Suburban,Single,139,16,14,0,1,667.2,Medsize
2725.356404,Yes,Basic,Master,Employed,F,36650,Rural,Married,69,2,70,1,1,56.60333,Large
4433.97368,No,Basic,College,Employed,F,50653,Rural,Married,110,29,42,0,1,262.865172,Small
5332.462694,Yes,Basic,Doctor,Employed,F,68931,Urban,Married,66,32,30,0,7,309.577946,Medsize
2315.094985,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,73,14,39,1,1,350.4,Medsize
5411.953687,No,Basic,College,Unemployed,F,0,Suburban,Single,73,1,22,0,5,365.364581,Medsize
9587.33234,No,Extended,Bachelor,Employed,M,39266,Suburban,Married,80,33,31,0,2,384,Medsize
22103.5072,Yes,Basic,College,Unemployed,M,0,Suburban,Married,102,35,48,0,2,489.6,Medsize
9764.945308,No,Extended,High School or Below,Unemployed,F,0,Suburban,Single,98,24,11,1,2,705.6,Small
2567.151468,No,Basic,Bachelor,Employed,F,40864,Rural,Married,65,2,75,0,1,9.51528,Medsize
2650.622781,No,Basic,College,Employed,F,39035,Urban,Divorced,68,15,65,0,1,244.564334,Medsize
11264.36334,No,Extended,Bachelor,Employed,M,34923,Suburban,Single,98,23,82,0,2,639.105556,Medsize
2168.523464,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,63,1,56,0,1,453.6,Medsize
8610.667489,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,111,27,36,0,9,532.8,Medsize
2834.646235,No,Basic,College,Employed,F,24506,Suburban,Divorced,71,7,47,0,1,511.2,Medsize
8930.139728,No,Extended,High School or Below,Unemployed,M,0,Suburban,Married,82,25,63,0,2,554.522969,Medsize
5536.386959,No,Basic,College,Employed,F,52220,Suburban,Married,70,17,42,1,5,336,Small
2840.85429,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,74,17,73,0,1,402.449823,Medsize
8082.880956,No,Basic,College,Employed,M,53554,Suburban,Married,67,6,5,0,2,327.020539,Large
5254.734278,No,Basic,Bachelor,Employed,M,34476,Rural,Married,67,23,49,1,3,5.3953,Medsize
5116.237577,No,Basic,Bachelor,Unemployed,F,0,Rural,Married,70,1,11,0,5,131.401291,Medsize
3034.646997,No,Extended,College,Employed,M,68205,Rural,Married,76,35,14,0,1,99.382943,Medsize
8024.89992,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,119,6,48,1,8,856.8,Medsize
18211.14319,No,Premium,High School or Below,Employed,M,53690,Suburban,Married,154,20,97,0,2,739.2,Small
5121.563312,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,72,2,22,0,5,518.4,Medsize
2150.178588,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,61,28,31,0,1,292.8,Medsize
5595.389905,Yes,Basic,High School or Below,Employed,F,74454,Suburban,Single,71,25,29,0,3,340.8,Medsize
7562.824036,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,23,91,0,2,350.4,Large
5385.853211,No,Basic,High School or Below,Medical Leave,M,29664,Suburban,Married,71,1,69,0,3,340.8,Medsize
4718.558501,No,Basic,Master,Disabled,M,15680,Urban,Divorced,64,20,29,0,8,260.879903,Medsize
9422.567923,No,Extended,Bachelor,Employed,F,47272,Rural,Married,79,17,17,3,2,64.546877,Medsize
3605.860265,No,Extended,College,Employed,F,21585,Suburban,Married,92,35,61,0,1,441.6,Medsize
7762.590564,No,Premium,College,Disabled,F,23827,Rural,Married,106,18,77,2,3,37.910623,Medsize
23444.90045,No,Basic,College,Employed,F,69906,Urban,Married,74,34,32,2,2,202.860399,Medsize
2558.178159,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,72,7,77,0,1,345.6,Small
5123.170887,No,Basic,Master,Employed,F,89879,Rural,Married,63,17,20,0,3,94.030308,Medsize
2537.744494,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,69,9,89,0,1,331.2,Large
2969.593296,No,Basic,High School or Below,Employed,M,46131,Suburban,Married,74,27,28,0,1,355.2,Small
4363.124641,No,Basic,Master,Employed,F,54514,Urban,Divorced,109,5,36,3,1,286.234931,Medsize
5884.308607,No,Premium,High School or Below,Unemployed,F,0,Suburban,Single,161,29,1,0,1,1159.2,Medsize
5272.191556,No,Basic,College,Employed,F,96668,Suburban,Single,66,2,95,0,3,316.8,Medsize
5509.895664,No,Basic,Doctor,Employed,M,78879,Suburban,Married,69,9,67,1,4,466.570791,Small
16313.68349,No,Basic,College,Unemployed,M,0,Suburban,Single,69,21,86,0,2,331.2,Medsize
5678.050167,Yes,Extended,Bachelor,Unemployed,F,0,Suburban,Married,76,8,44,0,3,364.8,Small
12101.20884,No,Basic,Bachelor,Unemployed,F,0,Suburban,Single,112,28,30,0,2,1252.406235,Large
2453.570794,Yes,Basic,Bachelor,Medical Leave,M,29735,Suburban,Single,69,3,92,0,1,331.2,Medsize
5075.66267,No,Basic,High School or Below,Medical Leave,M,23082,Suburban,Married,65,18,90,0,7,312,Large
3214.979402,No,Extended,Bachelor,Employed,M,53984,Suburban,Divorced,80,15,62,0,1,421.484456,Small
12275.34309,No,Premium,College,Employed,F,52135,Urban,Single,156,6,86,0,9,430.505942,Small
2722.210707,Yes,Basic,College,Medical Leave,F,17576,Suburban,Married,71,29,70,0,1,398.502948,Medsize
2457.440923,No,Basic,Bachelor,Employed,F,29486,Rural,Married,62,19,73,0,1,7.646763,Medsize
3554.845264,Yes,Extended,Master,Employed,F,58557,Rural,Married,88,4,83,0,1,55.510526,Large
4929.549699,Yes,Basic,Bachelor,Employed,M,25632,Suburban,Married,63,27,52,0,7,351.270869,Medsize
8036.45034,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,112,7,42,0,9,806.4,Medsize
4276.915328,No,Basic,Bachelor,Disabled,M,18768,Suburban,Single,68,19,53,3,3,647.454583,Medsize
33473.34946,Yes,Basic,Bachelor,Employed,F,33190,Suburban,Divorced,106,18,95,0,2,508.8,Medsize
5960.581363,No,Basic,Master,Employed,F,47945,Rural,Married,74,32,39,0,3,128.43823,Medsize
44795.46942,No,Extended,College,Employed,M,58778,Rural,Married,126,6,62,0,2,302.033971,Small
3832.118106,No,Basic,High School or Below,Disabled,F,15192,Suburban,Married,100,1,7,0,1,480,Medsize
6837.932624,No,Premium,Bachelor,Employed,F,51859,Suburban,Married,171,0,21,0,1,1003.160633,Medsize
5285.26816,No,Basic,High School or Below,Retired,F,23422,Suburban,Single,72,25,76,0,3,518.4,Medsize
3096.511217,Yes,Extended,College,Employed,F,21604,Suburban,Divorced,79,14,28,0,1,379.2,Medsize
3589.710715,No,Extended,College,Employed,M,79298,Urban,Married,90,22,2,0,1,244.362072,Medsize
2582.408525,Yes,Basic,Bachelor,Employed,F,76731,Urban,Married,64,2,68,0,1,201.455005,Medsize
2487.729726,No,Basic,College,Employed,F,67282,Suburban,Married,62,29,27,0,1,297.6,Medsize
13575.67599,No,Basic,College,Employed,F,48534,Suburban,Married,115,29,79,1,2,552,Small
4685.504251,No,Premium,Doctor,Employed,M,77678,Suburban,Married,116,32,81,0,1,741.418485,Small
28685.82785,No,Basic,College,Employed,F,48412,Suburban,Single,104,15,23,0,2,707.430832,Medsize
2764.032126,No,Basic,High School or Below,Employed,F,33837,Urban,Married,72,29,54,4,1,305.575785,Medsize
6183.111464,No,Extended,Bachelor,Disabled,M,23712,Urban,Single,85,2,20,0,3,376.126419,Medsize
3873.647046,Yes,Basic,College,Retired,M,28142,Suburban,Married,105,18,50,0,1,701.708239,Medsize
18929.3306,No,Basic,Master,Employed,F,72196,Rural,Single,68,8,61,0,2,152.184244,Medsize
5553.295758,No,Basic,Master,Employed,M,68197,Urban,Married,69,1,81,0,3,176.819414,Medsize
5011.259184,No,Basic,Bachelor,Employed,M,75248,Rural,Married,63,13,71,0,5,104.454624,Large
10442.44633,No,Extended,College,Unemployed,F,0,Suburban,Single,98,9,50,0,2,941.718054,Small
2199.61781,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,5,19,1,1,468,Medsize
8709.845263,No,Premium,Bachelor,Employed,F,41546,Rural,Divorced,111,4,47,0,3,121.306839,Medsize
7484.310483,No,Extended,High School or Below,Employed,M,46998,Suburban,Divorced,96,13,98,0,6,460.8,Medsize
2613.023132,No,Basic,Bachelor,Employed,M,57099,Rural,Single,67,20,37,0,1,67.859881,Small
9080.639651,No,Basic,Bachelor,Employed,F,33897,Urban,Married,114,15,67,0,8,539.843003,Small
13770.97618,Yes,Premium,High School or Below,Employed,F,59207,Suburban,Single,116,23,21,0,2,556.8,Medsize
2876.822941,No,Basic,High School or Below,Employed,M,40171,Suburban,Divorced,73,8,78,0,1,350.4,Medsize
5548.031892,Yes,Basic,Bachelor,Employed,M,67798,Suburban,Divorced,69,1,78,0,9,331.2,Medsize
5097.526248,No,Extended,Bachelor,Medical Leave,F,21665,Suburban,Divorced,136,0,25,0,1,765.709629,Medsize
24143.87556,No,Extended,College,Unemployed,M,0,Suburban,Single,87,9,75,0,2,626.4,Medsize
3538.059456,No,Basic,College,Unemployed,F,0,Suburban,Single,67,12,67,5,7,321.6,Medsize
29091.23936,No,Extended,Bachelor,Employed,F,34226,Rural,Married,244,29,22,0,2,494.395024,Small
19834.20115,No,Extended,High School or Below,Employed,F,65989,Rural,Married,123,4,43,1,2,115.545086,Medsize
4731.366975,No,Basic,High School or Below,Employed,M,30686,Rural,Single,61,22,45,0,3,19.938981,Medsize
35537.846,No,Basic,Master,Unemployed,F,0,Suburban,Married,113,15,6,0,2,799.926741,Large
34611.37896,Yes,Basic,High School or Below,Employed,F,20090,Suburban,Married,109,10,59,0,2,523.2,Medsize
20216.30883,No,Basic,High School or Below,Unemployed,M,0,Suburban,Married,183,6,16,0,2,878.4,Large
13976.51925,No,Premium,College,Employed,M,77094,Urban,Married,176,25,29,0,5,444.470676,Medsize
5904.088162,No,Basic,College,Employed,F,97413,Urban,Married,73,21,80,0,6,268.819985,Medsize
5595.835041,No,Basic,Master,Employed,F,79189,Suburban,Married,69,6,97,0,4,331.2,Medsize
2294.303629,No,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,62,5,31,0,1,297.6,Medsize
6273.911874,Yes,Extended,College,Retired,F,18577,Suburban,Divorced,86,21,76,0,6,412.8,Medsize
3726.727996,No,Basic,College,Unemployed,F,0,Suburban,Single,112,7,34,1,1,806.4,Medsize
5285.118669,No,Basic,Bachelor,Employed,M,40783,Suburban,Married,67,13,43,1,9,321.6,Medsize
5110.680779,No,Basic,Bachelor,Unemployed,M,0,Suburban,Single,74,34,51,0,4,532.8,Medsize
7126.596501,No,Basic,College,Medical Leave,M,17483,Suburban,Married,183,24,63,0,1,1317.6,Large
4601.634099,No,Basic,Master,Employed,M,84394,Suburban,Married,114,9,38,0,1,691.412378,Medsize
9155.239699,No,Extended,College,Unemployed,M,0,Suburban,Married,127,3,93,0,3,804.811859,Medsize
14808.05624,No,Basic,College,Employed,F,41440,Suburban,Married,62,20,80,1,2,297.6,Small
8901.678357,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,136,14,69,1,8,1090.86434,Small
5734.598243,No,Basic,College,Employed,F,98132,Rural,Married,71,10,61,0,3,50.587035,Medsize
4177.696973,No,Premium,High School or Below,Unemployed,F,0,Suburban,Married,112,4,49,0,1,537.6,Medsize
27776.28906,No,Extended,Bachelor,Employed,M,88220,Rural,Married,230,28,63,0,2,151.528482,Small
10364.34749,No,Extended,Master,Employed,F,58327,Urban,Married,129,31,5,0,3,347.075948,Medsize
7851.901368,No,Basic,Master,Employed,M,25950,Urban,Married,66,27,1,0,2,271.697529,Medsize
4772.943848,Yes,Extended,High School or Below,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,638.4,Medsize
14226.50485,No,Premium,High School or Below,Employed,M,65726,Suburban,Married,177,35,90,0,7,849.6,Medsize
4031.104947,No,Basic,College,Unemployed,M,0,Suburban,Married,63,35,59,3,3,639.45899,Large
2794.907476,No,Basic,College,Employed,F,39783,Suburban,Single,72,28,43,0,1,345.6,Medsize
4362.931238,Yes,Premium,College,Employed,M,58842,Suburban,Married,110,6,74,0,1,528,Medsize
9624.524417,No,Extended,Master,Employed,F,25629,Suburban,Single,124,3,70,2,6,595.2,Medsize
5015.009472,Yes,Extended,Bachelor,Employed,F,48567,Suburban,Single,130,12,15,0,1,624,Medsize
6948.422239,No,Basic,Doctor,Unemployed,M,0,Suburban,Married,196,0,73,2,1,1337.063487,Large
2896.918767,No,Basic,College,Employed,F,33746,Suburban,Divorced,74,1,6,1,1,355.2,Medsize
21903.91364,No,Extended,Bachelor,Employed,F,22254,Rural,Married,79,22,75,0,2,125.194389,Large
9028.821403,No,Basic,High School or Below,Employed,M,65974,Rural,Married,113,3,43,0,3,235.220971,Medsize
5303.759534,No,Extended,College,Unemployed,F,0,Suburban,Single,76,18,63,0,3,395.34111,Large
4165.354461,No,Premium,College,Medical Leave,M,17161,Suburban,Married,113,1,22,1,1,542.4,Small
5123.768112,No,Basic,High School or Below,Unemployed,M,0,Suburban,Single,74,1,62,0,7,772.798511,Medsize
9492.342964,No,Extended,College,Unemployed,M,0,Suburban,Married,132,9,85,0,6,633.6,Medsize
8204.863191,No,Basic,High School or Below,Unemployed,F,0,Suburban,Married,73,9,14,0,2,350.4,Medsize
9877.295699,No,Extended,College,Employed,F,67752,Rural,Single,131,4,40,4,9,168.517149,Small
4815.009736,No,Basic,Bachelor,Disabled,F,25398,Suburban,Divorced,64,30,80,0,6,307.2,Medsize
6277.011679,No,Extended,High School or Below,Unemployed,M,0,Suburban,Single,88,30,19,0,4,633.6,Medsize
8260.639809,No,Basic,High School or Below,Employed,M,33321,Suburban,Married,105,6,2,0,3,504,Medsize
2549.450038,No,Extended,Bachelor,Unemployed,M,0,Suburban,Single,78,13,32,0,1,845.654042,Small
4502.679656,No,Basic,Bachelor,Employed,M,68798,Rural,Single,114,19,69,0,1,92.915251,Medsize
3803.921781,No,Basic,Bachelor,Medical Leave,F,20325,Suburban,Married,100,4,6,0,1,668.29397,Medsize
8635.4035,No,Basic,Bachelor,Medical Leave,M,13129,Suburban,Married,117,15,93,0,6,700.901632,Medsize
5510.558964,No,Basic,High School or Below,Unemployed,F,0,Suburban,Single,73,24,57,0,4,525.6,Large
3585.884123,No,Extended,Master,Employed,M,49080,Rural,Single,91,14,68,0,1,25.299,Small
4889.25278,No,Basic,College,Employed,M,42536,Suburban,Divorced,63,30,57,0,6,375.330097,Medsize
2756.941661,No,Basic,Bachelor,Medical Leave,M,29926,Suburban,Divorced,74,25,34,0,1,418.233667,Medsize
3289.547398,No,Extended,Doctor,Unemployed,M,0,Urban,Married,86,5,55,0,1,398.240791,Medsize
10937.1785,No,Extended,Bachelor,Employed,F,21450,Suburban,Married,138,15,35,0,4,938.513425,Medsize
7375.567916,No,Basic,High School or Below,Employed,M,33345,Suburban,Single,65,32,52,0,2,338.619869,Medsize
10110.77818,No,Extended,Bachelor,Medical Leave,F,15752,Urban,Married,90,27,37,0,2,339.344531,Large
5119.414293,No,Basic,High School or Below,Employed,F,40169,Urban,Divorced,65,1,47,1,3,302.818833,Medsize
8533.832013,No,Basic,College,Disabled,F,26049,Suburban,Married,113,10,15,1,9,619.165344,Medsize
2224.768,No,Basic,College,Unemployed,M,0,Suburban,Single,68,3,4,0,1,326.4,Medsize
8042.803784,No,Basic,Doctor,Employed,M,55411,Urban,Married,100,24,53,0,4,259.561195,Medsize
2554.437138,No,Basic,College,Medical Leave,M,12459,Suburban,Married,70,4,41,0,1,336,Small
18073.93999,No,Extended,Bachelor,Employed,M,64620,Suburban,Married,76,24,32,1,2,364.8,Small
2430.506586,No,Basic,Bachelor,Employed,M,83140,Urban,Married,61,25,70,0,1,179.161843,Medsize
3167.658442,No,Extended,Bachelor,Unemployed,F,0,Suburban,Single,92,20,50,0,1,662.4,Medsize
5465.603983,No,Basic,Bachelor,Employed,F,54422,Rural,Married,68,9,8,0,5,75.501852,Medsize
10357.51422,No,Extended,College,Employed,M,68309,Rural,Divorced,131,4,67,0,9,306.983596,Small
